Language,Text
Tagalog,1 Ang bawat tao y may mga tungkulin sa pamayanan sa ikaaari lamang ng  malaya at ganap na pagkaunlad ng kanyang pagkatao   2 Sa paggamit ng kanyang mga karapatan at mga kalayaan ang bawat  tao y masasaklaw lamang ng mga katakdaan gaya ng ipinapasya ng batas  ng tanging sa layunin lamang ng pagtatamo ng kaukulang pagkilala at  paggalang sa mga karapatan at mga kalayaan ng iba at sa pagtugon sa  makatarungang kahilingan ng moralidad kaayusang pambayan at ng  pangkalahatang kagalingan sa isang demokratikong lipunan   3 Ang mga karapatan at kalayaang ito ay hindi magagamit sa ano mang  pangyayari nang nasasalungat sa mga layunin at mga simulain ng Mga  Bansang Nagkakaisa   Artikulo
Tahitian,'E hopoi'a ta te ta'ata tata'itahi e amo na te va'amata'eina'a i reira te tupura'a ti'amā rahi mau o to na ihota'ata e mana ai I roto i te fa'a'ohipara'a i to na mau ti'amanara'a e i roto ato'a i te fa'afaufa'ara'a i to na mau ti'amāra'a 'aita atu 'e 'ōpanira'a ta te ta'ata tata'itahi maori rā o te mau 'ōpanira'a ia i fa'aau ti'a hia e te ture no te papaturu i te fa'ari'ira'a e i te fa'aturara'a i te mau ti'amanara'a e te mau ti'amāra'a o te tahi atu e no te ha'afaufa'a ato'a i te mau titaura'a 'aifaito a te ture ha'apa'ora'a e a te ture hau e a te orara'a hau maita'i o te tā'āto'ara'a i roto i te hō'ē 'avirira'ata'ata upo'o 'aifaito E'ore teie mau ti'amanara'a e teie mau ti'amāra'a e mana noa a'e i te ravefa'ahapara'a i te mau ture ha'apa'ora'a a te mau Va'a'ai'a 'Amuitahia 'IRAVA
Tongan,1 Muntu oonse ujisi mulimo kubuleya ooko nkwaangulukide kuliiba  akusumpula buntu bwakwe  2 Mukubelesya lwaanguluko anguzu zyapedwe muntu oonse ulaangulukide  kulikkalila kwakutaindilizya ku lwaanguluko ndwapedwe amulawo kutegwa  awalo kalemeka lwaanguluko lwa bantu bambi alimwi abulemu buyandika  kumuntu alimwi akuliiba kwa bana maleya  3 Lwaanguluko alimwi akuliiba takweelede kwiindilizyigwa ku mizeezo  yakabambwa ambunga ya masi oonse aamunyika ya United Nations  Kapango
Turkish,1 Her şahsın şahsiyetinin serbest ve tam gelişmesi ancak bir topluluk içinde  mümkündür ve şahsın bu topluluğa karşı görevleri vardır   2 Herkes haklarının ve hürriyetlerinin kullanılmasında sadece başkalarının  haklarının ve hürriyetlerinin gereğince tanınması ve bunlara saygı  gösterilmesi amacıyla ve ancak demokratik bir cemiyette ahlâkın kamu  düzeninin ve genel refahın haklı icaplarını yerine getirmek maksadıyla  kanunla belirlenmiş sınırlamalara tabi tutulabilir   3 Bu hak ve hürriyetler hiçbir veçhile Birleşmiş Milletlerin amaç ve  prensiplerine aykırı olarak kullanılamaz   Madde
Turkmen,1 Her bir adamynyň onuň şahsyýet taýdan azat we doly ösüşiniň ýeke täk    mümkin bolan ýeri  jemgyýetiň öňünde borçlary bardyr   2 Öz hak hukuklarynydan we azatlyklaryndan peýdalanan wagtynda her bir    adam kanun boýunça göz öňünde tutulan we diňe özgeleriň hak hukuklaryny    we azatlyklaryny ýeterlik ykrar etmek we hormatlamak zerurlygyndan hem de    demokratik jemgyýetçilik düzgünlerini ahlagyň adalatly we jemgyýetiň umumy maddy hal ýagdaýynyň talaplaryny kanagatlandyrmakdan gelip çykýan    çäklendirmelere duçar edilmelidir 3 Bu hak hukuklar we azatlyklar durmuşa geçirilende Birleşen Milletler    Guramasynyň maksatlaryna we prinsiplerine ters gelmeli däldir Madda
Ukrainian,Kožna ljudyna maje obov jazky pered suspilʹstvom u jakomu tilʹky j možlyvyj vilʹnyj i povnyj rozvytok jiji osoby Pry zdijsnenni svojix prav i svobod kožna ljudyna povynna zaznavaty tilʹky takyx obmeženʹ jaki vstakovleni zakonom vyključno z metoju zabezpečennja naležnoho vyznannja i povahy prav i svobod inšyx ta zabespečennja spravedlyvyx vymoh morali hromadsʹkoho porjadku i zahalʹnoho dobrobutu v demokratyčnomu suspilʹstvi Zdijsnennja cyx prav i svobod ni v jakomu razi ne povynno superečyty ciljam i pryncypam Orhanizaciji Ob jednanyx Nacij Stattja
Uzbek,modda      1 Har bir inson jamiyat oldida majburijat olgan faqat shu taxlitdagina inson  shaxsi erkin va to'la to'kis kamol topishi mumkin   2 Har bir inson o'z huquq va erkinliklarning ro'ebga chiqishda shunday  cheklashlarga mubtalo bo'lishi mumkinki bular qonun tomonidan belgilab  qo'yilishi hamda bundan mundao  boshqalarning huquqlari va erkinliklari  zarur darajada tan olinish va hurmat qilinishi hamda ahloq odobning  adolatli talablari ijtimoiy tartib hamda demokratik jamiyatdagi bugungi  farovonlikning adolatly talablari qondirilgan bo'lsin   3 Ana shu huquq va erkinliklarning amalga oshirilishi Birlashgan Millatlar  Tashkiloti maqsdlari va printciplariga sira zid bo'lmasligi kerak
Venda,(1) Muthu muṅwe na muṅwe u na mishumo kha tshitshavha ine ya ita uri vhuvha hawe  vhu kone u bvelela nga vhuḓalo nahone nga mbofholowo    (2) Musi muthu muṅwe na muṅwe a tshi khou shumisa pfanelo na mbofholowo dzawe u  tea u ita izwi a tshi dzhiela nṱha ndango ya mulayo wo itelwaho fhedzi u tsireledza  pfanelo na mbofholowo dza vhaṅwe vhathu na u vhona uri hu vhe na u dzhielwa nṱha ha  mikhwa ya kutshilele vhudziki na kutshilele kwavhuḓi kwo teaho tshitshavha tsha  demokirasi    (3) Pfanelo na mbofholowo idzi a dzi tei u shumiswa nga nḓila yo fhambanaho na ndivho  na mirando ya Dzangano ḽa Mbumbano ya Dzitshaka    Tshiteṅwa
Welsh,1 Y mae gan bawb eu dyletswyddau i gymdeithas lle yn unig y mae  datblygiad rhydd a llawn eu personoliaeth yn bosibl  2 Ni ddylid cyfyngu ar neb wrth iddynt arfer eu hawliau a'u rhyddfreintiau  ond pan bennir hynny gan gyfraith gyda'r unig amcan o sicrhau cydnabod  a pharchu hawliau a rhyddfreintiau pobl eraill ac i gyfarfod â gofynion  cyfiawn moesoldeb trefn gyhoeddus a ffyniant cyffredinol mewn  cymdeithas ddemocrataidd  3 Ni ellir arfer yr hawliau a'r rhyddfreintiau hyn mewn unrhyw achos yn groes  i amcanion ac egwyddorion y Cenhedloedd Unedig  Erthygl
Xhosa,1 Wonke umntu kufuneka asebenzele uluntu aphila phakathi kwalo apho  inkululeko nenkqubela phambili epheleleyo neyamkelekileyo yoluntu ithi  ifumaneke khona   2 Ekusebenziseni amalungelo nenkululeko wonke umntu uya kuba phantsi  kwempembelelo ezimiselwe ngumthetho ngezizathu zokuqinisekisa  ulwamkeleko ngentlonipho yamalungelo nenkululeko yabanye      ukuhlanganiswa kweemfuneko yokuziphatha kakuhle esidlangaleni  nentlalo ntle ngokolawulo lwedemokrasi   3 La malungelo neenkululeko zoluntu mawangasetyenziswa ngendlela  ephikisana neenjongo nemithetho yamazwe abumbeneyo   Inqaku la
Yoruba,E̟nì kò̟ò̟kan ló ní àwo̟n ojús̟e kan sí àwùjo̟ nípasè̟ èyí tí ó fi lè s̟eé s̟e fún e̟ni náà láti ní ìdàgbàsókè kíkún gé̟gé̟ bí è̟dá ènìyàn O fin yóò de e̟nì kò̟ò̟kan láti fi ò̟wò̟ àti ìmo̟yì tí ó tó̟ fún è̟tó̟ àti òmìnira àwo̟n e̟lòmíràn nígbà tí e̟ni náà bá ń lo àwo̟n è̟tó̟ àti òmìnira ara rè̟ E yí wà ní ìbámu pè̟lú ò̟nà tó ye̟ tó sì tó̟ láti fi báni lò nínú àwùjo̟ fún ire àti àlàáfíà àwùjo̟ náà nínú èyí tí ìjo̟ba yóò wà ló̟wó̟ gbogbo ènìyàn A kò gbo̟dò̟ lo àwo̟n è̟tó̟ àti òmìnira wò̟nyí rárá ní ò̟nà yòówù kó jé̟ tó bá lòdì sí àwo̟n ète àti ìgbékalè̟ Ajo̟ àpapò̟ orílè̟ èdè agbáyé Abala
Zulu,1 Wonke umuntu uneqhaza emphakathini okuwukuphela kwendawo lapho  ukukhululeka nokuthuthuka kwakhe kungenzeka khona   2 Ekusebenziseni amalungelo nenkululeko yakhe umuntu uyokwenza lokho  okulinganiselwe njengokulawula komthetho ngenhloso eyodwa  yokuqinisekisa ukwamukelwa nenhlonipho yamalungelo nenkululeko  yabanye abantu futhi nokuhlangabezana nezidingo ezinobulungiswa  nobuqotho ukuqonda komphakathi kanye nezenhlalakahle jikelele  emphakathini wentando yeningi   3 Lamalungelo nenkululeko akunakusetshenziswa ngokuphambana  nezinhloso nemigomo yeNhlangano yeZizwe   Isigaba
