Language,Text
Tahitian,'E ti'amanara'a to te ta'ata ato'a i te 'ohipa i te mā'iti ti'amā i ta n'ohipa na ni'a i t hō'ē fa'anahora'a ohipa 'aifaito e te aut'a e i te paruruhia i te o'era'a 'ohipa 'E ti'amanara'a to te tā'āto'ara'a ma te hō'ē ma'iti'orera'a i te hō'ē moni'ohipa 'aifaito ti'a e te hō'ē ha'ara'a 'aifaito 'E ti'amanara'a to te ta'ata ato'a e rave na i te'ohipa i te hō'ē 'aufaura'a 'aifaito au ti'a no te papaturu ia na e i to na 'utuafare feti'i te hō'ē orara'a au i te ti'amāra'a o te ta'ata tupu tei ti'a i te pāturuhia i te taime fifi na te tahi mau rave'a pārurura'a 'avirira'ata'ata 'E ti'amanara'a to te ta'ata ato'a i te fa'atupu e te tahi atu i te auparuru ti'ara'a e i te fa'aō ato'a atu i roto i te mau auparurura'a ti'ara'a no te pāruru i to na mau ti'ara'a faufa'a 'IRAVA
Tongan,1 Muntu oonse ulaangulukide kujana mulimo kulisalila mulimo ngwayanda  kububotu bujanwa amulimo ooyo alimwi akukwabililwa kupenzi lyakubula  milimo  2 Oonse kakunyina kusalaula ulakwabililwa kuvwozyegwa mali ayelene  amulimo ngwabeleka  3 Oonse ubeleka ulaangulukide kupegwa mali abikkilwa atala antela  bbonasi alimwi akukwabililwa buumi bwakwe alimwi abwamukwasyi  wakwe azyintu zyimbi zyeelede kukwabililwa  4 Muntu oonse ulaangulukide kunjila antela kutalika mbunga ilwanina  akukwabilila babelesi  Kapango
Turkish,1 Her şahsın çalışmaya işini serbestçe seçmeye adil ve elverişli çalışma  şartlarına ve işsizlikten korunmaya hakkı vardır   2 Herkesin hiçbir fark gözetilmeksizin eşit iş karşılığında eşit ücrete hakkı  vardır   3 çalışan her kimsenin kendisine ve ailesine insanlık haysiyetine uygun bir  yaşayış sağlayan ve gerekirse her türlü sosyal koruma vasıtalarıyla da  tamamlanan adil ve elverişli bir ücrete hakkı vardır   4 Herkesin menfaatlerinin korunmasi için sendikalar kurmaya ve bunlara  katılmaya hakkı vardır   Madde
Turkmen,1 Her bir adam zähmet çekmäge iş saýlamak azatlygyna adalatly we oňaýly  zähmet şertlerine hem de işsizlikden goralmaga haklydyr   2 Her bir adam deň zähmet üçin hiç hili kemsidilmä duçar edilmezden deň  gazanja haklydyr 3 Her bir işleýän adam özüniň we maşgalasynyň ynsana mynasyp ýaşaýyşyny üpjün edýän we zerur ýagdaýda sosial üpjünçiligiň goşmaça serişdeleri bilen  üsti ýetirilýän adalatly we kanagatlanarly töleg almaga haklydyr 4 Her bir adam professional arkadaşlygy döretmäge we öz bähbitlerini  goramak üçin professional arkadaşlyklara girmäge haklydyr Madda
Ukrainian,Kožna ljudyna maje pravo na pracju na vilʹnyj vybir roboty na spravedlyvi i spryjatlyvi umovy praci ta na zaxyst vid bezrobittja Kožna ljudyna bez budʹ jakoji dyskryminaciji maje pravo na rivnu oplatu za rivnu pracju Kožnyj pracjujučyj maje pravo na spravedlyvu i zadovilʹnu vynahorodu jaka zabezpečuje hidne ljudyny isnuvannja jiji samoji ta jiji sim ji i jaka v razi neobxidnosti dopovnjujetʹsja inšymy zasobamy socialʹnoho zabezpečennja Kožna ljudyna maje pravo stvorjuvaty profesijni spilky i vxodyty do profesijnyx spilok dlja zaxystu svojix interesiv Stattja
Uzbek,modda  1 Har bir inson mehnat qilish ishni o'z erki bilan tanlab olish mehnatnind  adolatli va qulay sharoitlari bo'lishi va isgsizlikdan muhofaza etilish  huquqiga egadir   2 Har bir inson biror bir kamsitishsiz teng mehnatga teng haq olish  huquqiga egadir   3 Har bir ishlaetgan odam uning o'zi va oilasi uchun munosib yashashni  ta'minlaydigan adolatli va qoniqarli daromat olish zarur bo'lgan hollarda  ijtimoiy ta'minotning boshqa vositalari bilan to'ldiriladigan daromat olish  huquqiga egadir   4 Har bir inson kasb ittifiqlari tuzish va o'z manfaatlarini himoya qilish uchun  kasb ittifoqlariga kirish huquqiga egadir
Venda,(1) Muthu muṅwe na muṅwe u na pfanelo ya u shuma mbofholowo ya u khetha  mushumo nyimele ya mushumo yo teaho nahone i ṱanganedzeaho khathihi na u  tsireledzwa kha vhushayamushumo     (2) Muthu muṅwe na muṅwe u na pfanelo hu si na khethululo ya u wana malamba ane a  lingana na a vhaṅwe kha mushumo une wa fana   (3) Muthu muṅwe na muṅwe ane a shuma u na pfanelo ya u wana malamba o teaho  nahone ane a ṱanganedzea u itela uri ene na muṱa wawe vha konou tshila vhutshilo vhu re  na tshirunzi na u dovha u ḓadziswa arali zwo tea nga dziṅwe tsireledzo dza zwa u  tshilisana     (4) Muthu munwe na munwe u na pfanelo ya u vhumba kana u vha murado wa  madzangano a vhashumi hu u itela tsireledzo ya madzangalelo awe     Tshiteṅwa
Welsh,1 Y mae gan bawb hawl i waith i ddewis eu gyrfa yn rhydd i amodau gwaith  cyfiawn a boddhaol ac i amddiffyniad rhag diweithdra  2 Y mae gan bawb yn ddiwahân hawl i dâl cyfartal am waith cyfartal  3 Y mae gan bawb sy'n gweithio hawl i dâl teg a boddhaol gan sicrhau  iddo'u hunain ac i'w teulu fodolaeth deilwng o urddas dynol ac ychwanegu  at hynny os bydd rhaid drwy ffyrdd eraill o nawdd cymdeithasol  4 Y mae gan bawb hawl i ffurfio undebau llafur ac i ymuno â hwy i amddiffyn  eu buddiannau  Erthygl
Xhosa,1 Wonke umntu unelungelo lokusebenza ukuzikhethela umsebenzi  ngokukhululekileyo ubulungisa neemfuneko ezifanelekileyo zomsebenzi  kunye nokukhuseleka okuchasene nokungabinamsebenzi       2 Wonke umntu ngaphandle komkhethe unelungelo lomvuzo olinganayo  ngomsebenzi olinganayo   3 Wonke umntu osebenzayo unelungelo lobulungisa bokukhetha intlawulo  ukuqinisekisa ukuba yena nosapho lwakhe baphila impilo enexabiso  nesidima sobuntu eya kuthi yongezwe kwakuba nemfuneko ngezinye  iindlela zokukhusela intlalo yoluntu   4 Wonke umntu unelungelo lokubumba okanye abe lilungu lweemanyano  zorhwebo ukukhusela iimfanelo zakhe   Inqaku la
Yoruba,E̟nì kò̟ò̟kan ló ní è̟tó̟ láti s̟is̟é̟ láti yan irú is̟é̟ tí ó wù ú lábé̟ àdéhùn tí ó tó̟ tí ó sì tún ro̟rùn kí ó sì ní ààbò kúrò ló̟wó̟ àìrís̟é̟ s̟e E̟nì kò̟ò̟kan ló ní è̟tó̟ láti gba iye owó tí ó dó̟gba fún irú is̟é̟ kan náà láìsí ìyàsó̟tò̟ kankan E̟nì kò̟ò̟kan tí ó bá ń s̟isé̟ ní è̟tó̟ láti gba owó os̟ù tí ó tó̟ tí yóò sì tó fún òun àti e̟bí rè̟ láti gbé ayé tí ó bu iyì kún ènìyàn a sì lè fi kún owó yìí nípasè̟ orís̟ìí àwo̟n ètò ìrànló̟wó̟ mìíràn nígbà tí ó bá ye E̟nì kò̟ò̟kan ló ní è̟tó̟ láti dá e̟gbé̟ òs̟ìs̟é̟ sílè̟ àti láti dara pò̟ mó̟ irú e̟gbe̟ bé̟è̟ láti dáàbò bo àwo̟n ohun tí ó je̟ é̟ lógún Abala
Zulu,1 Wonke umuntu unelungelo lokusebenza nokuzikhethela ngenkululeko  umsebenzi nezimo zomsebenzi ezivunelekile nezilungile futhi  nokuvikelwa uma elahlekelwe umsebenzi   2 Wonke umuntu ngaphandle kokubandlululwa unelungelo lokuhola imali  efanayo ngomsebenzi ofanayo   3 Wonke umuntu osebenzayo unelungelo lomholo ofanele novumelekile  ukuqinisekisa ubukhona besithunzi sobuntu bakhe nomndeni wakhe  kulekelelwa uma kundingekile ezinye izindlela zokuvikeleka  komphakathi   4 Wonke umuntu unelungelo lokubumba noma lokuba ilunga lenyunyana  ukuze kuvikeleke izidingo zakhe   Isigaba
