Language,Text
Polish,Każdy człowiek ma prawo do nauki Nauka jest bezpłatna przynajmniej na stopniu podstawowym Nauka podstawowa jest obowiązkowa Oświata techniczna i zawodowa jest powszechnie dostępna a studia wyższe są dostępne dla wszystkich na zasadzie równości w zależności od zalet osobistych Celem nauczania jest pełny rozwój osobowości ludzkiej i ugruntowanie poszanowania praw człowieka i podstawowych wolności Krzewi ono zrozumienie tolerancję i przyjaźń między wszystkimi narodami grupami rasowymi lub religijnymi popiera działalność Organizacji Narodów Zjednoczonych zmierzającą do utrzymania pokoju Rodzice mają prawo pierwszeństwa w wvborze nauczania które ma być dane ich dzieciom Artykuł
Portuguese,1Toda a pessoa tem direito à educação A educação deve ser gratuita pelo menos a correspondente  ao ensino elementar fundamental O ensino elementar é obrigatório O ensino técnico e profissional  dever ser generalizado o acesso aos estudos superiores deve estar aberto a todos em plena  igualdade em função do seu mérito   2A educação deve visar à plena expansão da personalidade humana e ao reforço dos direitos do  Homem e das liberdades fundamentais e deve favorecer a compreensão a tolerância e a amizade  entre todas as nações e todos os grupos raciais ou religiosos bem como o desenvolvimento das  actividades das Nações Unidas para a manutenção da paz   3Aos pais pertence a prioridade do direito de escholher o género de educação a dar aos filhos     Artigo
Romanian,1 Orice persoana are dreptul la învăţătură Invăţămîntul trebuie să fie  gratuit cel puţin în ceea ce priveşte invăţămîntul elementar şi general  Invăţămîntul elementar trebuie să fie obligatoriu Invăţămîntul tehnic şi      profesional trebuie să fie la îndemîna tuturor iar învăţămîntul superior  trebuie să fie de asemenea egal accesibil tuturora pe bază de merit  2 Învăţămîntul trebuie să urmărească dezvoltarea deplină a personalităţii  umane şi întărirea respectului faţă de drepturile omului şi libertăţile  fundamentale El trebuie să promoveze înţelegerea toleranţa prietenia  între toate popoarele şi toate grupurile rasiale sau religioase precum şi  dezvoltarea activităţii Organizaţiei Naţiunilor Unite pentru menţirenea  păcii  3 Părinţii au dreptul de prioritate în alegerea felului de învăţămînt pentru  copiii lor minori  Articolul
Russian,Každyj čelovek imeet pravo na obrazovanie Obrazovanie dolžno bytʹ besplatnym po menʹšej mere v tom čto kasaetsja načalʹnogo i obŝego obrazovanija Načalʹnoe obrazovanie dolžno bytʹ objazatelʹnym Tehničeskoe i professionalʹnoe obrazovanie dolžno bytʹ obŝedostupnym i vysšee obrazovanie dolžno bytʹ odinakovo dostupnym dlja vseh na osnove sposobnostej každogo  Obrazovanie dolžno bytʹ napravleno k polnomu razvitiju čelovečeskoj ličnosti i k uveličeniju uvaženija k pravam čeloveka i osnovnym svobodam Obrazovanie dolžno sodejstvovatʹ vzaimoponimaniju terpimosti i družbe meždu vsemi narodami rasovymi i religioznymi gruppami i dolžno sodejstvovatʹ dejatelʹnosti Organizacii Obʺedinennyh Nacij po podderžaniju mira  Roditeli imejut pravo prioriteta v vybore vida obrazovanija dlja svoih maloletnih detej  Statʹja
Samoan,1  O tagata taitoatasi uma e i ai le aia tatau mo aoaoga E tatau ona aoga e aunoa ma se totogi  aemaise i aoga amata ma aoga tulagalua E tatau foi ona faamalosia le aoga i aoga tulaga lua  ma faasaina le le aoga 2  E tatau ona maua ai avanoa mo tagata uma i aoga faapitoa tau matata eseese ma tomai  faapitoa ma ia tutusa ona maua ia avanoa i aoaoga maualuluga mo tagata uma i tulaga  taualoa  3  E tatau ona faasinomia aoga i le atiina ae o le tagata atoa aemaise ona uiga faaalia ma  faamalosia le faamamaluina o le aia tatau a tagata uma faapea ma o latou saolotoga faavae  E tatau ona siitia le tulaga o le malamalama faapalepale ma fealofaniga i le va o atunuu uma   ituaiga o tagata uma po o tapuaiga uma ma e tatau ona lagolagosua i galuega a Malo  Aufaatasi i taumafaiga e tausia ai le filemu o le lalolagi  Mataupu
Scots,1 Awbody hes the richt tae learning Learning shal be free at least in the elementar and  foondin stages Elementar learning shal be compelt Technical and professional learning  shal be made generally available and secondar learning shal be available tae aw equal  like on grunds o merit    2 Learning shal be airtit at the ful development o the human personality and at the  steivening o respect for human richts and fundamental freedoms It shal promote  understaunding toleration and freendship amang aw nations racial or religious groups  and shal gar the purposes o the Unitit Nations win forrit in the uphauding o peace    3 Parents hes a prior richt tae wale the kind o lear that shal be gien til their bairns    Airticle
Serbian,1 Svako ima pravo na školovanje Školovanje treba da bude besplatno bar u  osnovnim i nižim školama Osnovna nastava je obavezna Tehnička i  stručna nastava treba da bude opšte dostupna a viša nastava treba da  bude svima podjednako pristupačna na osnovu utvrdjenih kriterijuma  2 Školovanje treba da bude usmereno punom razvoju ljudske ličnosti i  jačanju poštovanja ljudskih prava i osnovnih sloboda Ono treba da  unapredjuje razumevanje trpeljivost i prijateljstvo medju svim narodima  rasnim i verskim grupacijama kao i delatnost Ujedinjenih nacija za  održavanje mira  3 Roditelji imaju prvenstveno pravo da biraju vrstu školovanja za svoju decu  Član
Spanish,1 Toda persona tiene derecho a la educación La educación debe ser  gratuita al menos en lo concerniente a la instrucción elemental y  fundamental La instrucción elemental será obligatoria La instrucción  técnica y profesional habrá de ser generalizada el acceso a los estudios  superiores será igual para todos en función de los méritos respectivos   2 La educación tendrá por objeto el pleno desarrollo de la personalidad  humana y el fortalecimiento del respeto a los derechos humanos y a las  libertades fundamentales favorecerá la comprensión la tolerancia y la  amistad entre todas las naciones y todos los grupos étnicos o religiosos y  promoverá el desarrollo de las actividades de las Naciones Unidas para el  mantenimiento de la paz   3 Los padres tendrán derecho preferente a escoger el tipo de educación  que habrá de darse a sus hijos   Artículo
Swahili,1 Kila mtu ana haki ya kuelimishwa Elimu yapasa itolewe bure hasa ile ya  madarasa ya chini Elimu ya masarasa ya chini ihudhuriwe kwa lazima  Elimu ya ufundi na ustadi iwe wazi kwa wote Na elimu ya juu iwe wazi  kwa wote kwa kutegemea sifa ya mtu   2 Elimu itolewe kwa madhumuni ya kuendeleza barabara hali ya binadamu  na kwa shabaha ya kukuza haki za binadamu na uhuru wake wa asili      Elimu ni wajibu ikuze hali ya kueleana kuvumiliana na ya urafiki kati ya  mataifa na kati ya watu wa rangi na dini mbali mbaliKadhalika ni wajibu  iendeleze shughuli za Umoja wa Mataifa za kudumisha amani   3 Ni haki ya wazazi kuchagua aina ya elimu ya kufunzwa watoto wao   Kifungu cha
Swedish,1 Var och en har rätt till utbildning Utbildningen skall vara kostnadsfri åtminstone på de elementära och  grundläggande stadierna Den elementära utbildningen skall vara obligatorisk Yrkesutbildning och teknisk  utbildning skall vara tillgänglig för alla Den högre utbildningen skall vara öppen för alla med hänsyn till  deras förmåga                2 Utbildningen skall syfta till att utveckla personligheten till fullo och till att stärka respekten för de  mänskliga rättigheterna och de grundläggande friheterna Utbildningen skall också främja förståelse  tolerans och vänskap mellan alla nationer rasgrupper och religiösa grupper samt främja Förenta nationernas  verksamhet för fredens bevarande    3 Rätten att välja utbildning för barnen tillkommer i första hand deras föräldrar    Artikel
Tagalog,1 Ang bawat tao y may karapatan sa edukasyon Ang edukasyon ay walang  bayad doon man lamang sa elementarya at pangunahing antas Ang  edukasyong elementarya ay magiging sapilitan Ang edukasyong teknikal  at propesyonal ay gagawing maabot ng lahat at ang lalong mataas na  edukasyon ay ipagkakaloob nang pantay pantay sa lahat batay sa  pagiging karapat dapat   2 Ang edukasyon ay itutungo sa ganap na pagpapaunlad ng pagkatao at sa  pagpapalakas ng paggalang sa mga karapatan ng tao at mga  pangunahing kalayaan Itataguyod nito ang pagkakaunawaan  pagbibigayan at pagkakaibigan ng lahat ng bansa mga pangkat na  panlahi o panrelihiyon at palawakin ang mga gawain ng mga Bansang  Nagkakaisa sa ikapapanatili ng kapayapaan   3 Ang mga magulang ay may pangunahing karapatang pumili ng uri ng  edukasyong ipagkaloob sa kanilang mga anak   Artikulo
Tahitian,'E ti'amanara'a to te ta'ata ato'a i te ha'api'ira'a 'Ei ha'api'ira'a tāmoni 'ore e ti'a ai no te ha'api'ira'a'ā e no te ha'api'ira'a  tumu ihoa rā 'E fa'auera'a na te hau te ha'api'ira'a 'ā Ia ha'apararehia te ha'api'ira'a fa'aravihi e te ha'api'ira'a toro'a e ti'a ai 'E ti'amanara'a ma te 'aifaito roa to te tā'āto'ara'a i te ha'api'ira'a tuatoru na roto i to ratou iho itoito Ia titau ti'a te ha'api'ira'a i te pū hinuhinura'a o te ihota'ata e i te fa'a'eta'eta i te fa'aturara'a i te ti'amanara'a o te ta'ata tupu e o te mau ti'amāra'a tumu e ti'a ai Ia tauturuhua 'oia i te māramarama i te maita'i e te here i rotopū i te mau va'a'ai'a pā'āto' e te mau taura ta'ata 'aore ra i rotopū i te mau pupu  fa'aro'o ia tauturuhua ato'a i te terera'a o te mau 'ohipa a te mau Va'a'ai'a Amuitahia no te maupāpūra'a o te hau e ti'a ai 3 'E ti'amanara'a matameha'i to te metua i te mā'iti i te huru ha'api'ira'a e hōro'a na to raua mau tamari'i 'IRAVA
Tongan,1 Muntu oonse ulaangulukide kuyiya lwiiyo lweelede kupegwa biyo  kakunyina kubbadela kapati muma giledi akutalisya masyoonto alimwi  aakati kati Kunjila cikolo kumagiledi akutalisya weelede kuba mulawo  natayandi nayanda mwana Lwiiyo lwa milimo ya maanza alimwi aiyandika  kuba haanzyibwene wa mulimo umwi lweelede kuti lyoonse kaluliko alimwi  lwiiyo lwa mabbuku mapati alwalo lweelede kupegwa kuli baabo bajisi  maanu  2 Lwiiyo lweelede kuba lwakusumpula bukkale bwa muntu alimwi akuyumya  lwaanguluko alimwi akusala ciyanda muntu Lupa bantu kumvwisisya  kuba sicamba alimwi akusumpula lumvwanoakati kamasi kakunyina  kusalaula cikanda cikombelo alimwi akuyumya milimo ya mbunga ya  masi oonse munyika ya United Nations kutontozya luumuno munyika  3 Bazyali balaangulukile kusala lwiiyo ndobayanda antela ndobayeeyela  kuba lubotu kubana babo  Kapango
Turkish,1 Her şahsın öğrenim hakkı vardır Öğrenim hiç olmazsa ilk ve temel  safhalarında parasızdır İlk öğretim mecburidir Teknik ve mesleki  öğretimden herkes istifade edebilmelidir Yüksek öğretim liyakatlerine  göre herkese tam eşitlikle açık olmalıdır   2 Öğretim insan şahsiyetinin tam gelişmesini ve insan haklarıyla ana  hürriyetlerine saygının kuvvetlenmesini hedef almalıdır Öğretim bütün  milletler ırk ve din grupları arasında anlayış hoşgörü ve dostluğu teşvik  etmeli ve Birleşmiş Milletlerin barışın idamesi yolundaki çalışmalarını  geliştirmelidir   3 Ana baba çocuklarına verilecek eğitim türünü seçmek hakkını öncelikle  haizdirler  Madde
Turkmen,1 Her bir adam bilim almaga haklydyr Iň bärkisi başlangyç we umumy bilim  mugt bolmalydyr Başlangyç bilim hökmany bolmalydyr Tehniki we professional bilim umumy elýeterli we ýokary bilim her kimiň ukybyna baglylykda hemmeler üçin elýeterli bolmalydyr 2 Bilim adam şahsyýetiniň doly ösüşine hem de adam hukuklaryna we esasy    azatlyklaryna sarpa goýluşynyň ýokarlanmagyna ugrukdyrylan bolmalydyr  Bilim ähli halklaryň jynsy ýa da dini toparlaryň arasynda özara düşünişmäge    çydamlylyga we dostluga hem de Birleşen Milletler Guramasynyň parahatçylygy   goramak işine ýardam etmelidir 3 Kiçi ýaşly çagalary üçin bilimiň görnüşini saýlamaga gezek gelende ene  atalar artykmaç hukukdan peýdalanýarlar Madda
Ukrainian,Kožna ljudyna maje pravo na osvitu Osvita povynna buty bezplatnoju xoča b počatkova i zahalʹna Počatkova osvita povynna buty obov jazkovoju Texnična i profesijna osvita povynna buty zahalʹnodostupnoju a vyšča osvita povynna buty odnakovo dostupnoju dlja vsix na osnovi zdibnostej kožnoho Osvita povynna buty sprjamovana na povnyj rozvytok ljudsʹkoji osoby i zbilʹšennja povahy do prav ljudyny i osnovnyx svobod Osvita povynna spryjaty vzajemorozuminnju terpymosti i družbi miž usima narodamy rasovymy abo relihijnymy hrupamy i povynna spryjaty dijalʹnosti Orhanizaciji Ob jednanyx Nacij po pidtrymannju myru Batʹky majutʹ pravo priorytetu u vybori vydu osvity dlja svojix malolitnix ditej Stattja
Uzbek,modda  1 Har bir inson bilim olish huquqiga egadir Ta'lim kam deganda  boshlang'ich va umumiy ta'lim tekin bo'lishi kerak Boshlang'ich ta'lim  majburiy bo'lishi lozim   2 Texnikaviy va hunar ta'limi barchaga muhaye etilishi oliy ta'lim esa har bir  odamning qobiliyati asosida barcha uchun bir xil muhaye etilishi kerak   3 Ta'lim inson shaxsining barkamolligiga hamda inson huquqlari va asosiy  erkinliklariga hurmatning ortib boraverishiga qaratilishi lozim Ta'lim barcha  xakqlar irqiy va diniy guruhlar o'rtasidagi hamjihatlikka sabr bardoshga va  dustlikka ko'maklashishi hamda Birlashgan Millatlar Tashkilotning tinchlikni  saqlash borasidagi faoliyatiga erdamlashishi kerak  Ota onalar esh bollari  uchun ta'lim turini tanlab olishda nufuzli huquqqa egadilar
Venda,(1) Muthu muṅwe na muṅwe u na pfanelo ya pfunzo Pfunzo i ḓo ṋekedzwa hu si na  mbadelo kha mirole ya fhasi kana ya u ranga ine ya vha ya vhuṱhogwa Pfunzo ya mirole  ya fhasi i ḓo vha khombe khombe Pfunzo ya zwa thekhikhala na zwa phurofesheni i ḓo  itwa uri i wanale na pfunzo dza nṱha dzi ḓo swikelelea nga nḓila i linganaho ho sedzwa  vhukoni    (2) Pfunzo i ḓo vha i livhiswaho kha u bveledzisa vhuvha ha muthu woṱhe na u  khwaṱhisedza ṱhonifho ya pfanelo dza vhuthu na mbofholowo dza ndeme I ḓo ṱuṱuwedza  u pfesesa u konḓelelana na vhukonani vhukati ha dzitshaka mirafho kana zwigwada zwa  vhurereli nahone i ḓo bvisela phanḓa mishumo ya Dzangano ḽa Mbumbano ya Dzitshaka  ya u itela uri hu vhe na mulalo    (3) Vhabebi vha na pfanelothangwa ya u nanga pfunzo ine ya ḓo ṋekedzwa vhana  vhavho    Tshiteṅwa
Welsh,1 Y mae gan bawb hawl i addysg Dylai addysg fod yn rhydd o leiaf addysg  elfennol a sylfaenol Dylai addysg elfennol fod yn orfodol Dylid gwneud  addysg dechnegol a phroffesiynol yn agored i bawb a dylai fod mynediad  llawn a chydradd i bawb i addysg uwchradd ar sail teilyngdod  2 Dylai addysg amcanu datblygu personoliaeth llawn yr unigolyn a chryfhau  parch i hawliau dynol a'r rhyddfreintiau sylfaenol Dylai hyrwyddo  dealltwriaeth goddefgarwch a chyfeillgarwch ymysg yr holl genhedloedd  ac ymysg grwpiau hiliol neu grefyddol a dylai hefyd hyrwyddo gwaith y  Cenhedloedd Unedig dros heddwch  3 Gan rieni y mae'r hawl cyntaf i ddewis y math o addysg a roddir i'w plant  Erthygl
Xhosa,1 Wonke umntu unelungelo lemfundo Kuza kuba nomfundaze kwabaqalayo  nakwimigangatho ebalulekileyo Imfundo yabaqalayo iya kunyanzeliswa  Imfundo ngezobugcisa kunye nokufundela umsebenzi kuya kwenziwa      ukuba kufumaneke kanti imfundo ephakamileyo nayo iya kwenziwa ukuba  ifumaneke ngokulinganayo kuluntu lonke njengesiseko sempumelelo   2 Imfundo iza kujoliswa ngqo kwinkqubela phambili epheleleyo yoluntu  nokomelezwa kwentlonipho yamalungelo oluntu nokubaluleka  kwenkululeko Iza kuxhasa imvisiswano ukunyamezelana nobuhlobo  phakathi kwezizwe ubuzwe namaqela eenkolo eyakuthi iphuhlise  umsebenzi wamazwe jikelele ukuze kugcinwe uxolo   3 Abazali banelungelo elibalulekileyo lokukhetha uhlobo lwemfundo  eyakuthi ifundiswe abantwana babo   Inqaku la
Yoruba,E̟nì kò̟ò̟kan ló ní è̟tó̟ láti kó̟ è̟kó̟ Ó kéré tán è̟kó̟ gbo̟dò̟ jé̟ ò̟fé̟ ní àwo̟n ilé è̟kó̟ alákò̟ó̟bè̟rè̟ E̟kó̟ ní ilé è̟kó̟ alákò̟ó̟bè̟rè̟ yìí sì gbo̟dò̟ jé̟ dandan A gbo̟dò̟ pèsè è̟kó̟ is̟é̟ o̟wó̟ àti ti ìmò̟ è̟ro̟ fún àwo̟n ènìyàn lápapò̟ Àn fàní tó dó̟gba ní ilé è̟kó̟ gíga gbo̟dò̟ wà ní àró̟wó̟tó gbogbo e̟ni tó bá tó̟ sí Ohun tí yóò jé̟ ète è̟kó̟ ni láti mú ìlo̟síwájú tó péye bá è̟dá ènìyàn kí ó sì túbò̟ rí i pé àwo̟n ènìyàn bò̟wò̟ fún è̟tó̟ o̟mo̟nìyàn àti àwo̟n òmìnira wo̟n tó jé̟ kò s̟eé má nìí E tò è̟kó̟ gbo̟dò̟ lè rí i pé è̟mí ìgbó̟ra e̟ni yé ìbágbépò̟ àlàáfíà àti ìfé̟ ò̟ré̟ sí ò̟ré̟ wà láàrin orílè̟ èdè láàrin è̟yà kan sí òmíràn àti láàrin e̟lé̟sìn kan sí òmíràn E tò è̟kó̟ sì gbo̟dò̟ kún àwo̟n akitiyan Àjo̟ ìsò̟kan orílè̟ èdè àgbáyé ló̟wó̟ láti rí i pé àlàáfíà fìdí múlè̟ Àwo̟n òbí ló ní è̟tó̟ tó ga jù lo̟ láti yan è̟kó̟ tí wó̟n bá fé̟ fún àwo̟n o̟mo̟ wo̟n Abala
Zulu,1 Wonke umuntu unelungelo lemfundo Imfundo iyotholakala ngesihle  okungenani emabangeni aphansi ayingqalasizinda Imfundo eyisingeniso  iyoba ngeyempoqo Imfundo yobuchwepheshe neyenzululwazi  iyokwenziwa ibe khona ngokwejwayelekile bese kuthi imfundo ephakeme  itholakale kubobonke ngobunjalo babo   2 Imfundo iyoqonda ekuthuthukiseni ubuntu ngokugcwele nasekuqiniseni  inhlonipho yamalungelo abantu nengqalasizinda yenkululeko  Iyothuthukisa ukuzwana ukubekezelelana nobungane phakathi kwezizwe  kwamaqembu ezinhlanga nezenkolo futhi iyoqhubela phambili  imikhankaso yeNhlangano yeZizwe ekugcineni uxolo   3 Abazali banelungelo lokuqala lokukhetha uhlobo lwemfundo eyonikezwa  abantwana babo   Isigaba
